Date,Open,High,Low,Close,Volume
2005-01-03,14.116392602517795,14.25355850502157,13.8342210373715,13.893007278442383,1549200
2005-01-04,13.951795509407562,14.085043060120856,13.791114771341231,13.806791305541992,1101700
2005-01-05,13.802871314533546,13.834222884293014,13.20325665854683,13.363937377929688,2217500
2005-01-06,13.38353379090032,13.555971162068428,13.305152624007029,13.363937377929688,1489900
2005-01-07,13.403122255036523,13.45015033452909,13.265954905272643,13.305146217346191,1199000
2005-01-10,13.34434043230366,13.395288407292293,13.222851062325773,13.22676944732666,928500
2005-01-11,13.207174439697527,13.27771732918819,13.066088660716197,13.07392692565918,1106100
2005-01-12,13.05433557629996,13.105282069849979,12.81135378169099,13.062173843383789,1091000
2005-01-13,13.062174650603337,13.35610295692658,13.062174650603337,13.1797456741333,1513000
2005-01-14,13.24636932442217,13.399211811646786,13.183664675945488,13.262045860290527,1020300
2005-01-18,13.265964040762315,13.40313148498535,13.156231281381263,13.403131484985352,785600
2005-01-19,13.410964965820312,13.579483926144475,13.32866393066475,13.410964965820312,1205500
2005-01-20,13.410965090950466,13.454074801435091,13.230687983924193,13.285555839538574,950700
2005-01-21,13.250286187003926,13.348262271363623,13.17582340609286,13.211094856262207,757300
2005-01-24,13.238527019784051,13.32474644577316,13.015141684263439,13.050413131713867,971300
2005-01-25,13.054331099491328,13.132710753457202,12.764321296830955,12.779997825622559,1465200
2005-01-26,12.776079687756143,12.897570559960444,12.678103611945142,12.72905158996582,1403600
2005-01-27,12.611482740443565,12.66243072711934,12.47823519490452,12.529182434082031,2143900
2005-01-28,12.470394603294542,12.584047208153962,12.431204024118946,12.474313735961914,2190700
2005-01-31,12.474313360594198,12.587965214535565,12.172546881770197,12.360661506652832,2048100
2005-02-01,12.368497399732657,12.61931661746668,12.321469310312407,12.56445026397705,1425700
2005-02-02,12.482153827440015,12.666348604765517,12.388096872156893,12.540939331054688,1658600
2005-02-03,12.462554213726978,12.70945429720062,12.44295930122818,12.446878433227539,1036000
2005-02-04,12.560537724035191,12.650675571009916,12.243095318712038,12.623242378234863,2393200
2005-02-07,12.584052529983898,12.81527622265711,12.540942799909708,12.623242378234863,1020500
2005-02-08,12.623242541402266,12.67810892766157,12.580132810770841,12.666352272033691,1053100
2005-02-09,12.705537169302298,12.854461227537978,12.662428950467525,12.807433128356934,1131300
2005-02-10,12.830946401040643,12.905407673813812,12.736888718856937,12.885812759399414,833100
2005-02-11,12.885817751943845,12.928927477355847,12.748650307905951,12.905412673950195,759300
2005-02-14,12.92500356100044,12.991628069019109,12.819189221203436,12.877975463867188,697600
2005-02-15,12.917168080030708,13.05433551081477,12.877978239804731,12.972034454345703,1143800
2005-02-16,12.968113111885966,13.109198896529637,12.83486559249986,13.019061088562012,851600
2005-02-17,13.066091214466109,13.183662221597586,13.026901377087773,13.148390769958496,1510600
2005-02-18,13.152311203996533,13.211095962537044,12.940682485259021,13.085686683654785,1258900
2005-02-22,13.085685608894158,13.085685608894158,12.73689098721298,12.772162437438965,1230000
2005-02-23,12.674185176171925,12.815270963976582,12.489990423481059,12.560532569885254,1398500
2005-02-24,12.560531538296523,12.627156041508568,12.521341709345542,12.599722862243652,699300
2005-02-25,12.529182948940669,12.877978360713255,12.529182948940669,12.86230182647705,1189600
2005-02-28,12.84270854981705,12.87406012730531,12.650674718338134,12.85838508605957,1338700
2005-03-01,12.858382148518091,13.011224604473325,12.834867349526348,12.952438354492188,857400
2005-03-02,12.913250941752079,12.979873975573016,12.752570189305253,12.905412673950195,663500
2005-03-03,12.913248884578387,13.046496425989684,12.897572351472002,13.0308198928833,614100
2005-03-04,13.038656430629853,13.348261190946001,13.038656430629853,13.328664779663086,1307200
2005-03-07,13.418798763511107,13.505016659976445,13.246359980589048,13.391364097595215,873100
2005-03-08,13.383534693363133,13.422724531954175,13.277720335171503,13.387453079223633,934700
2005-03-09,13.309075694916766,13.309075694916766,12.893657905632976,12.913252830505371,1132700
2005-03-10,12.979873475212802,13.140554221465559,12.854464185210487,13.113121032714844,1087600
2005-03-11,13.077844962653192,13.081764842518469,12.709455490112305,12.709455490112305,1135400
2005-03-14,12.748647393249405,13.007304191589355,12.697700906679867,13.007304191589355,803500
2005-03-15,13.085684579164294,13.195417306789496,12.893652305820192,13.050413131713867,1236000
2005-03-16,13.07940291321975,13.095285976756237,12.726013080340618,12.7974853515625,1805500
2005-03-17,12.805422801101935,12.960278834485498,12.805422801101935,12.916601181030273,796200
2005-03-18,12.952335892005935,12.97218895558526,12.753802226829363,12.825274467468262,1179500
2005-03-21,12.765716335290321,12.821305523798669,12.606888784102084,12.654537200927734,669600
2005-03-22,12.670419587279099,12.861011741178135,12.38850212097168,12.38850212097168,1208200
2005-03-23,12.392471958534397,12.614830225718784,12.189968271129798,12.483798027038574,1307900
2005-03-24,12.543362251082716,12.765720593987552,12.416300773620605,12.416300773620605,894500
2005-03-28,12.666455667797452,12.666455667797452,12.463951110839844,12.463951110839844,1282500
2005-03-29,12.424241343640968,12.638657380925576,12.420270578109355,12.527478218078613,915300
2005-03-30,12.547325404031668,12.805418968200684,12.547325404031668,12.805418968200684,1065100
2005-03-31,12.845131398818276,13.039695115740322,12.777630659385231,12.789542198181152,1226700
2005-04-01,13.103230109917952,13.103230109917952,12.650573312107968,12.745868682861328,1422900
2005-04-04,12.69821533761099,12.729981456831657,12.587036949722517,12.646596908569336,1837800
2005-04-05,12.654536865483257,12.698213759290939,12.575123091994227,12.650566101074219,886000
2005-04-06,12.698216729263402,12.845131260030158,12.690275198587887,12.785572052001953,1111400
2005-04-07,12.805421818466948,12.968219368594674,12.773655703958266,12.952336311340332,1154500
2005-04-08,13.003956699079687,13.023809765147545,12.722039222717285,12.722039222717285,1305700
2005-04-11,12.789535914481636,12.837185075638775,12.7061521544937,12.805418968200684,527400
2005-04-12,12.75380480420044,12.984104629397734,12.68233330646395,12.928515434265137,897800
2005-04-13,12.904689545635799,13.003956388294537,12.805422702977063,12.8768949508667,858600
2005-04-14,12.849098877569782,12.884834997402494,12.630711394442558,12.726007461547852,785500
2005-04-15,12.666448501940264,12.785569163119666,12.642624672642734,12.690272331237793,750600
2005-04-18,12.690272810714678,12.765716580590084,12.50762218362273,12.682332038879395,892600
2005-04-19,12.602924869384982,12.789546358911872,12.598954102712542,12.745868682861328,969400
2005-04-20,12.737916775449897,12.829242051639932,12.630707690048729,12.702179908752441,709100
2005-04-21,12.718068141606858,12.817334990079448,12.59894822637813,12.81336498260498,551100
2005-04-22,12.773653453310379,13.079395435473693,12.737918852821917,13.067483901977539,1392500
2005-04-25,13.095280080245818,13.269989156402675,13.083368545303102,13.258077621459961,1186700
2005-04-26,13.258082203887898,13.381173661376353,13.210434532956818,13.289848327636719,970700
2005-04-27,13.258085972350521,13.4804443577187,13.18264367904167,13.401030540466309,1213100
2005-04-28,13.321609146405168,13.341462210753477,13.218372302978933,13.269989967346191,1453200
2005-04-29,13.547942578864841,13.639267921447754,13.381174957111426,13.639267921447754,1487700
2005-05-02,13.631319297895537,13.674995422665,13.178661364594666,13.659113883972168,1730600
2005-05-03,13.667055838313072,13.69485194303138,13.50425830471713,13.623379707336426,736000
2005-05-04,13.615444220072867,13.80603642825271,13.551913484012918,13.78618335723877,815800
2005-05-05,13.806033478822126,13.909270334855112,13.71867816739213,13.85765266418457,902100
2005-05-06,13.829856744357873,13.901327474961898,13.480437046766456,13.694853782653809,1227700
2005-05-09,13.671027577028953,14.02044723324109,13.671027577028953,13.98073959350586,1086800
2005-05-10,13.98074522642967,14.004569819869877,13.82191914757153,13.941039085388184,968500
2005-05-11,14.024418611490496,14.107802391052246,13.813973401732254,14.107802391052246,1323200
