Date,Open,High,Low,Close,Volume
2005-01-03,37.51682168465476,38.07841340619765,37.46203275647272,37.6218376159668,3817632
2005-01-04,37.621821300656805,37.90489800119348,37.28851761877186,37.315914154052734,4358942
2005-01-05,37.30223732027743,37.416381283921915,36.85935974121094,36.85935974121094,3462779
2005-01-06,36.92784498894084,37.621840917577956,36.900448439374756,37.192657470703125,3605342
2005-01-07,37.210921344673956,37.80446741652311,37.096777388609674,37.57617950439453,3938428
2005-01-10,37.57618153841318,38.48933323635687,37.57618153841318,38.32496643066406,5195065
2005-01-11,38.32952340529727,38.804363508446926,38.283866664488535,38.67652130126953,5689492
2005-01-12,38.617180917926945,38.808944301339764,38.352368388003,38.790679931640625,5003466
2005-01-13,38.65370586717266,39.03723263772893,38.12864689464224,38.25648498535156,4990190
2005-01-14,38.25646810241948,38.46649576488727,37.94143285792918,38.338653564453125,3686311
2005-01-18,38.347802554495566,38.808944563370666,37.2657177992271,37.44834899902344,8565034
2005-01-19,37.6674954965876,37.79989964676726,37.48486434176473,37.516822814941406,5834088
2005-01-20,37.75879995449417,38.14688846177687,37.475723190414236,37.87294387817383,3867864
2005-01-21,37.78163895468707,37.950571833312445,37.06481261874086,37.10590744018555,5094362
2005-01-24,37.21093142033118,37.42095502319245,36.88675966435565,37.26572036743164,4839375
2005-01-25,37.507695504712046,37.90491629501437,37.443774391013285,37.8135986328125,4162558
2005-01-26,37.882093625500616,38.311272977809516,37.882093625500616,38.08755111694336,3491722
2005-01-27,37.89578100182901,38.1240688893839,37.64009656801963,37.845558166503906,3066664
2005-01-28,37.845562857506415,38.07841686496625,37.79990194142254,38.00992965698242,2447734
2005-01-31,38.169737050737865,38.5806562044763,38.169737050737865,38.5167350769043,3349637
2005-02-01,38.51216546421163,38.67196618546335,38.26104706928583,38.38888931274414,3600199
2005-02-02,38.24735102316675,38.25647904054395,37.99166654919427,38.051021575927734,3477968
2005-02-03,38.078418126485694,38.206256197329814,37.87295649572736,38.051021575927734,2768022
2005-02-04,38.146903101799985,38.448244342482475,38.08754807206165,38.38888931274414,2931755
2005-02-07,38.37518831565534,38.58064994224634,38.242784155737084,38.29757308959961,2051379
