Date,Open,High,Low,Close,Volume
2005-01-03,31.94946217613805,31.96897697179859,31.253494840599796,31.682783126831055,1545100
2005-01-04,31.669771251920675,31.87791085803289,31.18194358486646,31.552692413330078,2177700
2005-01-05,31.546208520113527,31.598244694225734,31.305547417897937,31.344572067260742,2431900
2005-01-06,31.44212412229393,31.650263760109397,31.325045265870205,31.494157791137695,2652100
2005-01-07,31.52667026873063,31.70879176590875,31.409591454482037,31.591712951660156,1876900
2005-01-10,31.51367377583803,31.617743598668373,31.357567800982366,31.585222244262695,1180500
2005-01-11,31.54618194156552,31.552685217239677,31.16242416508946,31.18844223022461,1317000
2005-01-12,31.04535252851637,31.129910019139217,30.570533895544713,30.622570037841797,2685900
2005-01-13,30.505480680414493,30.70061118430669,30.180262346854505,30.232295989990234,2336800
2005-01-14,30.310367710911855,30.43395234725455,29.92010644541641,30.362403869628906,3895900
2005-01-18,29.85504973852907,30.35588388478257,29.65991671599768,30.258319854736328,3712000
2005-01-19,30.193291087367708,30.193291087367708,29.308698654174805,29.308698654174805,3872300
2005-01-20,29.237157846749593,29.308706348495985,28.827381642979372,29.068042755126953,2272100
2005-01-21,29.022492337925843,29.27616231929779,28.944440608554416,29.2696590423584,2282300
2005-01-24,29.36721777937558,29.718451709040426,29.26965128261257,29.28916358947754,1659700
2005-01-25,29.380242537689796,29.82253996300833,29.289181740927855,29.30219078063965,1484700
2005-01-26,29.3086893848942,29.3086893848942,28.677764759636478,28.911922454833984,2060900
2005-01-27,28.749305669006056,28.911914861159687,28.7167843268192,28.794836044311523,1851800
2005-01-28,28.801336439547434,28.801336439547434,28.2679785411276,28.476118087768555,2632000
2005-01-31,28.74930744468794,29.185098915590753,28.74280168711713,29.146074295043945,2146000
2005-02-01,29.14608317102648,29.803023456226963,29.14608317102648,29.627405166625977,2397900
2005-02-02,29.6208982731324,29.711959045985022,29.315192123224342,29.419261932373047,1421600
2005-02-03,29.41926199419068,29.4322710305141,29.126564879963674,29.230634689331055,2332300
2005-02-04,29.36723404520912,29.653425456359503,29.191615742496225,29.44528579711914,1960600
2005-02-07,29.445261888438218,29.75096785025726,29.367210199903855,29.71194076538086,1787100
2005-02-08,29.568859835349652,29.803017508083997,29.56235655831582,29.76399040222168,953300
2005-02-09,29.763994499531556,29.88757911116499,29.438776016235355,29.43877601623535,1079300
2005-02-10,29.458292074874976,29.614395564063578,29.44528303723922,29.484310150146484,1090900
2005-02-11,29.334702225475244,29.7965142948997,29.126562622869763,29.718460083007812,1320700
2005-02-14,29.67942600143031,29.985129549663675,29.49730204626642,29.55584144592285,1533300
2005-02-15,29.52332700797131,29.763987937813166,29.393239147087755,29.503814697265625,1190300
2005-02-16,29.412757044184023,29.412757044184023,28.827362849016428,28.905414581298828,1321500
2005-02-17,28.866410404362966,28.905435057538817,28.45663417746542,28.56720733642578,2209700
2005-02-18,28.58670267172654,28.58670267172654,28.209448073191957,28.28750228881836,1342900
2005-02-22,28.287509976526014,28.346049413545153,27.92326431493798,28.00131607055664,888600
2005-02-23,28.001312188498485,28.163921437538804,27.916754684255856,27.97529411315918,2198600
2005-02-24,28.05334961000766,28.092374243564223,27.708616299195842,27.94927978515625,1400300
2005-02-25,27.90376046880269,28.23548239181869,27.806193883739635,28.228979110717773,1934200
2005-02-28,28.619226388067034,28.76882659189461,28.26148655446022,28.52165985107422,2453800
2005-03-01,28.49564968152011,29.002989815510784,28.456622563051376,28.94445037841797,1770800
2005-03-02,28.950948922105542,29.17209759481439,28.755818324120128,28.957454681396484,1355000
2005-03-03,28.95745971807773,28.98347779732659,28.75582332572999,28.833877563476562,1113100
2005-03-04,28.963945241892954,29.38022432980617,28.963945241892954,29.28916358947754,1178800
2005-03-07,29.308682251807472,29.464785689800333,29.14607305652025,29.243637084960938,1097600
2005-03-08,29.25014115188185,29.334696142066772,28.931426055800987,29.061513900756836,1034400
2005-03-09,29.0615292526036,29.107059650206835,28.794850146118684,28.94445037841797,1974200
2005-03-10,29.028998096084976,29.334701736631295,29.028998096084976,29.2696590423584,1563900
